analysis_id,method,k,label
68d79b53f463,hierarchical,2,1
aa8d988e0704,hierarchical,2,1
fb5226784277,hierarchical,2,0
730e693b3e59,hierarchical,2,1
8ba05599e31e,hierarchical,2,1
40ace406bbd5,hierarchical,2,1
02fb600d1d3b,hierarchical,2,0
f27a5c108454,hierarchical,2,1
2ecaa0278867,hierarchical,2,0
2777cd9cb06d,hierarchical,2,1
9b5cf58da426,hierarchical,2,0
f71a04a0a3f7,hierarchical,2,1
ca74fd8ebbba,hierarchical,2,1
b39c5ed8fba2,hierarchical,2,0
0bbeab764f8a,hierarchical,2,0
1c8aaa2555d7,hierarchical,2,1
c8b87d4f303b,hierarchical,2,1
42adb05f4c19,hierarchical,2,1
7a7b7824babf,hierarchical,2,1
299676d4cba9,hierarchical,2,1
a57fb5f9eb38,hierarchical,2,1
567c41667649,hierarchical,2,0
b05dcb7ded9d,hierarchical,2,1
74f9c2d8bf59,hierarchical,2,0
5a654343818a,hierarchical,2,0
1b4f042993c4,hierarchical,2,1
3d7f611a2afe,hierarchical,2,0
fa52108241f1,hierarchical,2,1
96ded29b2784,hierarchical,2,1
46cd31f478d8,hierarchical,2,1
b004e6282254,hierarchical,2,0
bd94adadec86,hierarchical,2,0
3c2d67622f17,hierarchical,2,1
27b19b361fda,hierarchical,2,0
07d1b7fc0cc7,hierarchical,2,1
9685c0135dbd,hierarchical,2,1
ffe7558877c3,hierarchical,2,1
3200edf45e15,hierarchical,2,0
b8a11614090a,hierarchical,2,0
12a59ce5302f,hierarchical,2,1
24551794971c,hierarchical,2,1
1d9ba6933780,hierarchical,2,1
26a3a5466b17,hierarchical,2,1
36c529042fbc,hierarchical,2,1
df7c9d3d3ecb,hierarchical,2,1
755c6850dcd3,hierarchical,2,0
9ca67a24e647,hierarchical,2,0
8d481d463b81,hierarchical,2,1
1b6449ad4332,hierarchical,2,0
698ffcfd5c17,hierarchical,2,0
3b49fdc1c57e,hierarchical,2,1
a2895c2ee0c7,hierarchical,2,1
367fda42cf50,hierarchical,2,1
7caf1cebc3d2,hierarchical,2,0
8881abe07db8,hierarchical,2,0
ef194ce33be2,hierarchical,2,0
709f9cbe285b,hierarchical,2,1
5c7020274acb,hierarchical,2,1
6c209161d059,hierarchical,2,1
bb17da2c8071,hierarchical,2,0
f67c7a7ea59b,hierarchical,2,0
2ab513bae6d4,hierarchical,2,0
0ef8cb7d5d52,hierarchical,2,0
915c7c5eecee,hierarchical,2,0
0dd65f844067,hierarchical,2,0
90415aa5d0ee,hierarchical,2,1
da69342492e2,hierarchical,2,1
430a1fe6cc1f,hierarchical,2,1
779f44957904,hierarchical,2,0
410c5ac01a71,hierarchical,2,1
fc4c59195af2,hierarchical,2,1
362fa8cb91cb,hierarchical,2,1
3f505524532b,hierarchical,2,1
fc5ee75f0aab,hierarchical,2,1
ece035c0486e,hierarchical,2,0
1cc4ea7b0ee0,hierarchical,2,1
c20c5a39f782,hierarchical,2,1
11fe0bb5bb95,hierarchical,2,1
804bcbd361e3,hierarchical,2,1
68a892c595f5,hierarchical,2,0
0c4f77064093,hierarchical,2,1
fb7863989cbd,hierarchical,2,1
b7f05ed150b5,hierarchical,2,1
4daf4e9aeca8,hierarchical,2,0
b5c571ab3a9c,hierarchical,2,0
abda5f691cba,hierarchical,2,0
75fd0b80ffd0,hierarchical,2,1
037e4717b544,hierarchical,2,1
d5196c54fae6,hierarchical,2,0
7c5b2c3f4cdb,hierarchical,2,0
e775c3dd78d6,hierarchical,2,0
003c91fead41,hierarchical,2,0
914df0b2f084,hierarchical,2,1
c8422346a1c3,hierarchical,2,1
8c2cbd4500c3,hierarchical,2,0
a26577b601f2,hierarchical,2,0
afcd6d236398,hierarchical,2,1
021b26c5c033,hierarchical,2,0
d0088820131f,hierarchical,2,1
e9be1c5d317f,hierarchical,2,1
94028e3486fe,hierarchical,2,0
d2bfb03c0e1a,hierarchical,2,1
3f8b39a0a392,hierarchical,2,0
888d2cec4116,hierarchical,2,0
382efa06f70b,hierarchical,2,1
28d8711a56f8,hierarchical,2,1
ed064c45b676,hierarchical,2,1
6d3351835cfd,hierarchical,2,1
5ac8104496cc,hierarchical,2,1
d0e063bfa731,hierarchical,2,0
26b1d8bc81d9,hierarchical,2,1
e950688a1bee,hierarchical,2,1
0a12aebfa66c,hierarchical,2,1
8aa8effa78f4,hierarchical,2,1
9ae09d31529b,hierarchical,2,1
0b165217635b,hierarchical,2,1
05767ae2aeae,hierarchical,2,0
b5c86d80487d,hierarchical,2,1
2fb9cef7459f,hierarchical,2,1
de053f490972,hierarchical,2,1
cc6e5cf840b8,hierarchical,2,1
235718419a94,hierarchical,2,0
cd40342c1d7d,hierarchical,2,1
45e40c413abf,hierarchical,2,1
c88b7cbaab96,hierarchical,2,0
7ad9a1a05ead,hierarchical,2,1
6ac9288c0439,hierarchical,2,1
c5106e6951de,hierarchical,2,0
f27c8424b745,hierarchical,2,1
75e92e2eda3d,hierarchical,2,0
f503486957f3,hierarchical,2,1
ee43f290d625,hierarchical,2,0
a7daf6eb16b1,hierarchical,2,1
d868ad6d18ee,hierarchical,2,0
1e47fc4c3f73,hierarchical,2,1
20146cc40856,hierarchical,2,1
2f705acf7500,hierarchical,2,1
1ab2cd01bcb5,hierarchical,2,0
ecd24d3f1403,hierarchical,2,0
34c2d94da700,hierarchical,2,1
b4bf86e03d9d,hierarchical,2,1
693bdc5482b2,hierarchical,2,1
65cb2dd6fa98,hierarchical,2,1
ae43b8766052,hierarchical,2,0
61565249aeab,hierarchical,2,0
ab5513e96b2b,hierarchical,2,0
8a0268f51447,hierarchical,2,0
beac7e884b18,hierarchical,2,0
918bec003a5a,hierarchical,2,1
bb7768d6748c,hierarchical,2,1
0ba969ac9961,hierarchical,2,1
623d3192d46f,hierarchical,2,0
cf521863dd22,hierarchical,2,0
9b6d37e31710,hierarchical,2,1
9a8af4347353,hierarchical,2,1
dafeccf053a1,hierarchical,2,1
e6fb7d3f8110,hierarchical,2,0
779cf618a90b,hierarchical,2,0
b734b9ae2532,hierarchical,2,1
503f77772dc9,hierarchical,2,0
26a0c6e0891f,hierarchical,2,1
6df2e1505715,hierarchical,2,0
6733fbd31501,hierarchical,2,1
9c0a2ddca15c,hierarchical,2,0
2241c1d06ac1,hierarchical,2,1
82f1d36fe1f8,hierarchical,2,0
6e9ece07d046,hierarchical,2,1
b58ebe74a5fe,hierarchical,2,1
7c4faec0f1ae,hierarchical,2,0
635cee745389,hierarchical,2,0
d2dc6c524acf,hierarchical,2,0
415ed833d65f,hierarchical,2,0
74792b1f8eb1,hierarchical,2,1
a5df96189195,hierarchical,2,1
13077d51672c,hierarchical,2,1
8a2fea65c9f5,hierarchical,2,0
435cfc776601,hierarchical,2,0
e5e5836c1d09,hierarchical,2,0
6604b4c4d1c0,hierarchical,2,0
d9e27533bbe0,hierarchical,2,0
a84b99e202c0,hierarchical,2,0
4a542fbcb412,hierarchical,2,1
b8294716a840,hierarchical,2,1
5c3b7f17cb78,hierarchical,2,0
2cc08f5e354b,hierarchical,2,0
265c1bde8e16,hierarchical,2,1
06fb8436d211,hierarchical,2,1
94d5dfbb39b0,hierarchical,2,0
11bbc26a8ae5,hierarchical,2,0
e7dd07f0fcb7,hierarchical,2,1
5fd4027fdbfc,hierarchical,2,0
9ce01b926a20,hierarchical,2,0
c25195951c34,hierarchical,2,0
1dff9e0bf6d9,hierarchical,2,1
1a10173459b2,hierarchical,2,0
df07b45aef40,hierarchical,2,1
acfa78c8f6a8,hierarchical,2,0
681a0fb72dbe,hierarchical,2,1
4daaff78b1ee,hierarchical,2,0
97b2a63f0dba,hierarchical,2,0
6533b64edc25,hierarchical,2,1
a1e4a44d6fad,hierarchical,2,0
a31cf338e318,hierarchical,2,1
25b8e545a9ce,hierarchical,2,0
4fad09c49037,hierarchical,2,1
4849132fbf50,hierarchical,2,1
93b5a7ad7841,hierarchical,2,1
55aaf516ab86,hierarchical,2,0
17ad1f0ec22c,hierarchical,2,1
de336e22401e,hierarchical,2,1
f39282acf863,hierarchical,2,0
b9b3ee196186,hierarchical,2,1
ebc9a8bf1178,hierarchical,2,1
1df2b539f6ad,hierarchical,2,0
4112fdbe26dc,hierarchical,2,0
705bcdef1b7b,hierarchical,2,1
56cc12af0086,hierarchical,2,1
829200b4ab94,hierarchical,2,1
8213ed529268,hierarchical,2,0
f0ad80152398,hierarchical,2,1
520635a7564c,hierarchical,2,1
1aee30272d15,hierarchical,2,0
4cbe4f0cd5a1,hierarchical,2,0
68a8c9b61b17,hierarchical,2,1
01e2024418af,hierarchical,2,0
d746a23dc601,hierarchical,2,1
9a4ec2498fe7,hierarchical,2,0
51bd1e2c64ac,hierarchical,2,0
542ba520d2d4,hierarchical,2,1
01342793a57c,hierarchical,2,1
502fc2255295,hierarchical,2,0
46bae806fc34,hierarchical,2,1
43ce84ea28c2,hierarchical,2,1
d6539915be23,hierarchical,2,0
3f5799c0ac5d,hierarchical,2,0
d168f1e0983b,hierarchical,2,1
27f56592126b,hierarchical,2,1
5eb0d57e5ebf,hierarchical,2,0
59782fa6a28a,hierarchical,2,1
89ac25141742,hierarchical,2,1
69a10a57c25c,hierarchical,2,1
0ace4e865f56,hierarchical,2,1
1b7a8e3dbba2,hierarchical,2,1
6ca433da2afd,hierarchical,2,0
722371fc7f84,hierarchical,2,1
51c42b2ae938,hierarchical,2,1
ab3b0016d63b,hierarchical,2,1
97312029e58a,hierarchical,2,1
82fb43ac175a,hierarchical,2,0
e7d9b39c83a7,hierarchical,2,1
7aaabd2325c6,hierarchical,2,1
90fae3cb2b63,hierarchical,2,0
691e8e23f63c,hierarchical,2,1
6cd49f0a7b70,hierarchical,2,0
6645a4dfbd91,hierarchical,2,1
1f07fe3e9244,hierarchical,2,1
4d7ce84e9401,hierarchical,2,1
7a07ae29f537,hierarchical,2,0
36bf2a4f6132,hierarchical,2,0
5962a065f6c5,hierarchical,2,1
d955684efcf0,hierarchical,2,1
f5af496d2b1d,hierarchical,2,1
6d911ca91be6,hierarchical,2,1
eebb0a2e6137,hierarchical,2,0
de7aacc73537,hierarchical,2,0
68776187c8ba,hierarchical,2,1
3d3d454f51ab,hierarchical,2,0
7c462204416f,hierarchical,2,1
b05ca82d6cb1,hierarchical,2,1
789c40faa0f7,hierarchical,2,0
50b936b435a9,hierarchical,2,1
c76ab10af3f5,hierarchical,2,1
c987682a0c89,hierarchical,2,0
978c7f2d68d9,hierarchical,2,0
d26da039e50f,hierarchical,2,1
e1463360b90d,hierarchical,2,0
b573f5830e30,hierarchical,2,0
d55933797b56,hierarchical,2,0
f4c27812dc45,hierarchical,2,0
9f0bf9ecd1ae,hierarchical,2,0
8bf397a6ba8b,hierarchical,2,1
158d9b3ea070,hierarchical,2,1
7f8742e67e56,hierarchical,2,1
595b82ccbb1c,hierarchical,2,0
b1dc6eebbe38,hierarchical,2,0
57979b6c7892,hierarchical,2,0
06e0e7787e5f,hierarchical,2,1
08e41c8d8d44,hierarchical,2,1
a93ea6176c1a,hierarchical,2,0
ee7044cb65ad,hierarchical,2,0
77c5e38faadb,hierarchical,2,1
2b3a523fb89b,hierarchical,2,1
e301bc67ad78,hierarchical,2,0
6bb78072c4d9,hierarchical,2,0
501b8492e03a,hierarchical,2,0
1eb3465ab20a,hierarchical,2,1
da02afbd72f3,hierarchical,2,1
12bda18c4ad5,hierarchical,2,0
d0b9d4ff24d9,hierarchical,2,0
904905eec60a,hierarchical,2,0
2671b7598993,hierarchical,2,1
606b6d4b931e,hierarchical,2,0
2be2bb6dbb5f,hierarchical,2,1
5873a9630cd9,hierarchical,2,0
a88511f918eb,hierarchical,2,0
68b6fd698529,hierarchical,2,1
603c48d74afe,hierarchical,2,1
a224f1cb8d3f,hierarchical,2,1
677514850e7f,hierarchical,2,1
fe06eb51f762,hierarchical,2,1
4be9a9b75c86,hierarchical,2,1
40bfc3690b70,hierarchical,2,0
4e6c545cab48,hierarchical,2,0
bfc6ad384ba5,hierarchical,2,0
2189583113e5,hierarchical,2,1
aae5f01389df,hierarchical,2,0
2da3434441cc,hierarchical,2,1
357067b1b2c9,hierarchical,2,1
17466f04cc2a,hierarchical,2,1
87a671dadd79,hierarchical,2,0
8708896efdc0,hierarchical,2,1
99b858319551,hierarchical,2,0
74a79ea42b6f,hierarchical,2,0
acc4253dbc82,hierarchical,2,0
11002e95926d,hierarchical,2,1
2c518d19f9fd,hierarchical,2,1
610c4089f89a,hierarchical,2,0
4051e0f5970a,hierarchical,2,1
01e134d0b885,hierarchical,2,1
55ed34c0229c,hierarchical,2,1
f8a841bd35cd,hierarchical,2,0
658178b67bf3,hierarchical,2,1
406a6bc15562,hierarchical,2,1
d6d8a0d737e8,hierarchical,2,1
25792c5da171,hierarchical,2,1
a8a057bb0be7,hierarchical,2,1
0215514bda3e,hierarchical,2,1
cddf3406926c,hierarchical,2,1
36fcdd838e85,hierarchical,2,0
f9d64c6427e3,hierarchical,2,0
365f506721a1,hierarchical,2,1
6ba29906b135,hierarchical,2,1
4d025bade328,hierarchical,2,1
35773831bd9f,hierarchical,2,0
89cc417dcd98,hierarchical,2,1
bcf249ffa024,hierarchical,2,1
b44a68ea9070,hierarchical,2,0
90d576829ebe,hierarchical,2,0
f04917c1cfe1,hierarchical,2,1
529df30f6ff3,hierarchical,2,1
b83a095428ec,hierarchical,2,1
f46b31d53324,hierarchical,2,1
e9b7a882f353,hierarchical,2,0
4603192a4486,hierarchical,2,1
ef6d6cfa2a6e,hierarchical,2,1
a98622a0b9b5,hierarchical,2,0
3f4acfe86aa1,hierarchical,2,1
99903eba6199,hierarchical,2,0
5bfa8b11cec9,hierarchical,2,0
7a6b07697541,hierarchical,2,0
ad3b6f16d17d,hierarchical,2,0
909db8d51dc1,hierarchical,2,1
590bb88150ba,hierarchical,2,0
8510bd06628a,hierarchical,2,1
3c0ca844ef5d,hierarchical,2,0
63d119a9ae77,hierarchical,2,0
5b676e170a58,hierarchical,2,1
7809d11ff6e3,hierarchical,2,1
a7ae76c0d2a6,hierarchical,2,1
397213358827,hierarchical,2,1
6e64a48355b2,hierarchical,2,1
9dfc7e3049ba,hierarchical,2,0
32782ba99dc7,hierarchical,2,1
15f02082e0d7,hierarchical,2,0
514370cf094b,hierarchical,2,1
f71119d6f424,hierarchical,2,1
e063e9818f04,hierarchical,2,0
ade7b83b1363,hierarchical,2,1
b5afb85b6058,hierarchical,2,1
2d8cfed8598c,hierarchical,2,1
fc908d195462,hierarchical,2,0
93893467e75f,hierarchical,2,0
3c0084c2bc33,hierarchical,2,0
008bae3e7743,hierarchical,2,1
98f8d1bcd007,hierarchical,2,1
ef51a4e956a2,hierarchical,2,1
ceeda54e1b5b,hierarchical,2,1
db325728428d,hierarchical,2,1
7940ffccef4f,hierarchical,2,1
1b3093aaab2f,hierarchical,2,0
f85673083386,hierarchical,2,1
e1afef6e77b1,hierarchical,2,1
5e76d6e5dbbb,hierarchical,2,0
405d821da3f4,hierarchical,2,0
effd6785c22a,hierarchical,2,0
5208ebcbfdaf,hierarchical,2,1
3394a59f3871,hierarchical,2,1
3242ceea2b6d,hierarchical,2,1
35253168c9ba,hierarchical,2,0
598c0d226bec,hierarchical,2,1
5e052ac91c7f,hierarchical,2,0
2969d917aee0,hierarchical,2,1
0096be25b40a,hierarchical,2,1
5a9fe3123268,hierarchical,2,1
d5d5f72b0659,hierarchical,2,1
45c7180b8a89,hierarchical,2,1
e8538cb92ff8,hierarchical,2,1
55962ea5863f,hierarchical,2,0
af63c4ead3ab,hierarchical,2,0
6a436ef76f42,hierarchical,2,0
e66bbc0d3afc,hierarchical,2,1
319ad9b2cf45,hierarchical,2,0
706c34d4c150,hierarchical,2,0
e09fb43fcfde,hierarchical,2,1
4860a7c338da,hierarchical,2,0
dcb4d3eca08b,hierarchical,2,0
e30de7aff842,hierarchical,2,1
aa0519f48bfd,hierarchical,2,1
8bae5cbe12c2,hierarchical,2,0
b8a22dd54838,hierarchical,2,0
a02bf4d776da,hierarchical,2,1
744d812928f2,hierarchical,2,0
5e413b312a4a,hierarchical,2,0
7bf5cb69bf52,hierarchical,2,0
a87a8ae903d8,hierarchical,2,1
80cf2e3fb6b9,hierarchical,2,0
2685e48e877e,hierarchical,2,1
ccaf0e89b92d,hierarchical,2,0
27a7f07ef806,hierarchical,2,1
bebf8040b09b,hierarchical,2,1
980cf7e1c461,hierarchical,2,0
bcd097d21189,hierarchical,2,1
a7a6e3eb56e7,hierarchical,2,1
cf4bb1da7185,hierarchical,2,0
9ad50b703b4c,hierarchical,2,0
c040dc586452,hierarchical,2,0
3effcaa210cf,hierarchical,2,1
35110d6e897b,hierarchical,2,1
f83b87ee8c8a,hierarchical,2,1
fca6b2f0c2e1,hierarchical,2,0
52d49d445b7a,hierarchical,2,1
76d0ace7fd0f,hierarchical,2,1
df143143bb71,hierarchical,2,1
b68ba710dc68,hierarchical,2,1
0e1abd4eb214,hierarchical,2,1
1ecea9e46402,hierarchical,2,0
1f76b9796e65,hierarchical,2,1
b6796363a898,hierarchical,2,0
2d0998b3c5fc,hierarchical,2,0
6522e5ba2b3f,hierarchical,2,0
3d863afd983a,hierarchical,2,1
9b9a18717f99,hierarchical,2,0
0a14643f8d90,hierarchical,2,1
177ee6b3fdfa,hierarchical,2,0
904d8b960b74,hierarchical,2,1
0b5cec9b5751,hierarchical,2,0
1889525093d1,hierarchical,2,1
233b960a1961,hierarchical,2,0
d765fcf9098b,hierarchical,2,0
2c453fa4185a,hierarchical,2,0
e7809196cc28,hierarchical,2,0
0fabf70100f2,hierarchical,2,1
3574b180b36d,hierarchical,2,1
ea6071a5454f,hierarchical,2,1
e6a918c3b507,hierarchical,2,1
acd00ac824ed,hierarchical,2,0
764be62be920,hierarchical,2,1
ffca415627da,hierarchical,2,1
61122b0514ba,hierarchical,2,1
342ef03206a3,hierarchical,2,1
49eea7f9fdb8,hierarchical,2,1
9fd56954127c,hierarchical,2,1
f6696e6d2e63,hierarchical,2,1
b9bcf41a7338,hierarchical,2,1
bb85e31eaae0,hierarchical,2,1
43ace8759dbd,hierarchical,2,0
1d05fd8982e9,hierarchical,2,1
30ac16eb1f65,hierarchical,2,1
ba11f8e8c376,hierarchical,2,1
6d4f6dd0facc,hierarchical,2,1
347c4e3e6233,hierarchical,2,1
1984c7c371ac,hierarchical,2,1
719a9e51357d,hierarchical,2,1
78a5b9abfdf9,hierarchical,2,1
b075d5f984ae,hierarchical,2,1
471abc5be5ba,hierarchical,2,1
a55ed16576bd,hierarchical,2,1
1c2aa17589fd,hierarchical,2,0
b6f586e15fc0,hierarchical,2,0
f0409f58b9a1,hierarchical,2,1
389890afe30b,hierarchical,2,1
3f556ddf0ac3,hierarchical,2,1
7809098aec21,hierarchical,2,1
92b1d2a9b4ca,hierarchical,2,1
989272e48a84,hierarchical,2,0
840844dd0afa,hierarchical,2,1
aabba8c4f44c,hierarchical,2,1
0f124fa93f6f,hierarchical,2,0
37e3d4b81393,hierarchical,2,1
e56e75ca4d29,hierarchical,2,1
b255670e63f0,hierarchical,2,1
4c956ebb270a,hierarchical,2,1
8cd8f03b3b76,hierarchical,2,0
6fa1a0e70cf3,hierarchical,2,0
c8ffe2ff33be,hierarchical,2,0
24e8903e3937,hierarchical,2,1
f87ee24cced5,hierarchical,2,0
175197b85f07,hierarchical,2,1
f420f6f8e3e9,hierarchical,2,1
8aff0b2e417d,hierarchical,2,0
21a10de31382,hierarchical,2,1
59bc02a55e17,hierarchical,2,0
16cd0921dab2,hierarchical,2,0
e3a0715aca97,hierarchical,2,1
d0c29e417818,hierarchical,2,0
641a8fafd408,hierarchical,2,0
49b273e130f7,hierarchical,2,1
cabefb62050a,hierarchical,2,1
dec4451ac283,hierarchical,2,0
88534b3a970b,hierarchical,2,1
9d57808c377b,hierarchical,2,1
4a3a6b2f3599,hierarchical,2,1
669353f8cfe2,hierarchical,2,1
b2e27bcd3631,hierarchical,2,1
22f32c98c814,hierarchical,2,0
fd0f41e3f486,hierarchical,2,1
f525b6248746,hierarchical,2,0
542d95c3420c,hierarchical,2,0
a123364dd912,hierarchical,2,1
b51cdf8c33a5,hierarchical,2,1
28cdf091a56f,hierarchical,2,1
da439552c667,hierarchical,2,1
93b72c304c4f,hierarchical,2,1
bfb524429703,hierarchical,2,1
5873d429b5d1,hierarchical,2,1
f35f44894dc7,hierarchical,2,1
28896ec10fef,hierarchical,2,0
a3c1ffc80582,hierarchical,2,1
71aadca9a1f9,hierarchical,2,0
083916fce396,hierarchical,2,1
5d0feb2b95e8,hierarchical,2,0
10a70ff7cd96,hierarchical,2,1
422ef22ae34b,hierarchical,2,0
d0454d7a7ad0,hierarchical,2,1
85ad96acad9e,hierarchical,2,0
38ccebd70ed0,hierarchical,2,0
556c009b3ad1,hierarchical,2,0
4d5ca6810248,hierarchical,2,1
2b6ee8647b13,hierarchical,2,1
913be26623af,hierarchical,2,1
0c6c5fad0d0b,hierarchical,2,1
5e481646a06c,hierarchical,2,0
b6beec7592ba,hierarchical,2,1
429c5f41a29d,hierarchical,2,1
77c9ef9318de,hierarchical,2,1
7c8ae8f5dde6,hierarchical,2,0
319b7afc614d,hierarchical,2,1
42977a2e2aa2,hierarchical,2,1
6fe68f9d14eb,hierarchical,2,1
6060f43dc008,hierarchical,2,0
02ed7a716999,hierarchical,2,0
be8a20851a34,hierarchical,2,1
da2423b00cc2,hierarchical,2,0
dae85393c6bf,hierarchical,2,1
6c64d3594b2f,hierarchical,2,0
287f8535bf7b,hierarchical,2,0
cfdbf4934ead,hierarchical,2,1
0ac16ba94eb4,hierarchical,2,0
a22c77279555,hierarchical,2,0
87607d05000e,hierarchical,2,0
0cee85116a1e,hierarchical,2,0
c4ac9f1c7cdd,hierarchical,2,0
6ddeea366a2c,hierarchical,2,0
5fdbfc847ecc,hierarchical,2,0
aa1f2568fa3a,hierarchical,2,0
657014435d6d,hierarchical,2,1
f1137d2c2d3b,hierarchical,2,1
49ab5b7cc3c6,hierarchical,2,1
d7d03e129816,hierarchical,2,1
1cc20d2289fb,hierarchical,2,0
6ac133213139,hierarchical,2,0
47ad12713a94,hierarchical,2,1
167d24a35e17,hierarchical,2,1
235a48b8c017,hierarchical,2,0
95a8fff11cfd,hierarchical,2,1
77373a6e718a,hierarchical,2,0
061092498bb6,hierarchical,2,1
c0e13174d425,hierarchical,2,1
6be0519abc97,hierarchical,2,1
0ee80f141ba8,hierarchical,2,0
75404aa12fd8,hierarchical,2,1
1711832250f2,hierarchical,2,0
625c9d38b08d,hierarchical,2,0
50a4613e4876,hierarchical,2,0
4dfc6ab6dda5,hierarchical,2,0
c15ef2d5a9c0,hierarchical,2,0
8072cddaca3f,hierarchical,2,1
a48e49b7644d,hierarchical,2,1
a36044a3f4c4,hierarchical,2,1
9b5b77e19dd0,hierarchical,2,1
a3ab36dd727e,hierarchical,2,1
94bb3f4d0a82,hierarchical,2,1
413ec78a56b2,hierarchical,2,0
b6550c7aff7a,hierarchical,2,0
773eea8792e4,hierarchical,2,1
7a4e0eb8c32f,hierarchical,2,1
798c2fcc2ab4,hierarchical,2,1
f1c6e8bf0742,hierarchical,2,1
0cf4692017e3,hierarchical,2,0
530b695102db,hierarchical,2,1
2d1cddc41183,hierarchical,2,0
e196d996b179,hierarchical,2,1
431640b40bde,hierarchical,2,0
c9c9f1d47e77,hierarchical,2,1
2aff114d9f52,hierarchical,2,0
effd169189e2,hierarchical,2,0
9dcbb83d63cd,hierarchical,2,1
d645f5dc9ebd,hierarchical,2,0
a4e1d9bf2ada,hierarchical,2,0
967983ad37da,hierarchical,2,1
bfc18129008b,hierarchical,2,0
6e6eab40deec,hierarchical,2,1
588605308533,hierarchical,2,1
b19e7ad79c06,hierarchical,2,1
c1f28a766459,hierarchical,2,0
89446801d542,hierarchical,2,1
fecbeea9da18,hierarchical,2,1
ccf098a8e364,hierarchical,2,0
3953f31006f7,hierarchical,2,1
554ec9af79a3,hierarchical,2,0
f085bb7373db,hierarchical,2,0
7c0b09e460e5,hierarchical,2,0
25318c72858c,hierarchical,2,0
ffd67a11adf5,hierarchical,2,0
a5bbf9986cdf,hierarchical,2,0
af36451ff757,hierarchical,2,1
b5e847ab4167,hierarchical,2,0
7b410e7b46b2,hierarchical,2,1
ec0a7a9f6bd4,hierarchical,2,1
347c809f3195,hierarchical,2,0
fc790eb5a673,hierarchical,2,1
0a7114a9e69c,hierarchical,2,0
9854ff7b6372,hierarchical,2,1
a42b61f11204,hierarchical,2,1
9e5ccc66f56e,hierarchical,2,0
0ee9141e57f1,hierarchical,2,1
b153a9ea702d,hierarchical,2,1
aeeaad69448f,hierarchical,2,1
97696e3dff5a,hierarchical,2,1
ca8466e7eaed,hierarchical,2,1
90c411818fce,hierarchical,2,1
36eac7055318,hierarchical,2,1
58a82d84c83e,hierarchical,2,1
e521ab4dc835,hierarchical,2,0
b700b13f96c9,hierarchical,2,1
cb40fa4e04f3,hierarchical,2,0
817c0799af95,hierarchical,2,1
a8fc3ec464b7,hierarchical,2,0
9fb9ce095950,hierarchical,2,0
24cf1ad4bee3,hierarchical,2,1
b300ec3ab709,hierarchical,2,0
a055ffa0f755,hierarchical,2,1
945dc6c9f157,hierarchical,2,1
5986012ee787,hierarchical,2,1
1b0fd8b822aa,hierarchical,2,1
5903ada934dd,hierarchical,2,1
92cc558a2906,hierarchical,2,1
852730ce9995,hierarchical,2,0
3936a2d0b4dc,hierarchical,2,1
aed7cfb24f16,hierarchical,2,1
47d4e5185aec,hierarchical,2,1
4f8566c68bba,hierarchical,2,1
0471855ad71c,hierarchical,2,1
3379aac1fb95,hierarchical,2,1
dcff53f7c7ca,hierarchical,2,1
e0a6ae9d6494,hierarchical,2,0
59fa47970b6f,hierarchical,2,1
31b78c986872,hierarchical,2,0
a820a419197b,hierarchical,2,0
c13748efef8d,hierarchical,2,0
db4176b759c2,hierarchical,2,1
2220aeda53c4,hierarchical,2,1
fc14300b3b77,hierarchical,2,1
9212441d3249,hierarchical,2,1
85ac92085461,hierarchical,2,1
d65a19c3860e,hierarchical,2,0
924e9595f3b7,hierarchical,2,1
daf2d448a797,hierarchical,2,0
301349067b2b,hierarchical,2,1
8dec77e08a8a,hierarchical,2,1
f7efd8f8f433,hierarchical,2,0
891c44a1582b,hierarchical,2,1
1e1cb6822355,hierarchical,2,1
4d3ab6375af9,hierarchical,2,1
752d618dc1b0,hierarchical,2,0
72f03c9c6a3c,hierarchical,2,0
22a2ab373506,hierarchical,2,1
b2746ab55779,hierarchical,2,1
3750ceb833df,hierarchical,2,1
86b2e3d1ed17,hierarchical,2,1
b8277d98a691,hierarchical,2,1
e82b9f542e72,hierarchical,2,0
5e85692c81e3,hierarchical,2,1
0eabce91b99c,hierarchical,2,1
9fc087f1e5ac,hierarchical,2,1
64efa984a94d,hierarchical,2,1
9db96874b0c6,hierarchical,2,1
8bb0471e4d9b,hierarchical,2,1
608f4ac6c9e9,hierarchical,2,1
5ed5579861fb,hierarchical,2,1
0852b50a9265,hierarchical,2,1
adfd0f09ddb9,hierarchical,2,1
26fc258a71a1,hierarchical,2,1
556f3aab5379,hierarchical,2,1
07c745fc4af3,hierarchical,2,0
